class,image_path,name,xmax,xmin,ymax,ymin
9.0,73319ff791cd1b82e9f6276dce8cedad.jpg,CLUTTER_SIDEWALK,273.0,-9.5,134.5,80.0
3.0,661bf1cbf57be580cbd8fd26302fe701.jpg,GARBAGE,249.5,220.5,115.0,93.5
8.0,94c853517b00d7551f8e9a0e817a1029.jpg,SAND_ON_ROAD,92.5,-7.0,165.5,92.5
4.0,ac4e3d3eb076c69187e684543a7a96de.jpg,CONSTRUCTION_ROAD,234.0,162.5,122.5,76.5
0.0,7b0be25dee9890d00c0c852a047bc2a3.jpg,GRAFFITI,397.0,286.0,92.0,24.0
0.0,485d208fc2d130aafd40b321b16fbd5d.jpg,GRAFFITI,180.0,129.5,153.5,116.0
3.0,b2c64a92f362f00bdb74f515b0be5cab.jpg,GARBAGE,96.5,45.5,98.5,63.0
2.0,cc63f408402414547ea45162a3f072b3.jpg,POTHOLES,306.0,237.5,177.5,104.0
7.0,b82aac7142d070e40dae377e515f92a7.jpg,BAD_BILLBOARD,143.5,118.5,103.5,76.5
3.0,004a08c20af8b043a5a1cdfc6a01b48a.jpg,GARBAGE,142.5,95.5,157.0,122.5
2.0,f5a79692824b7cca0630e9faaffb3ce7.jpg,POTHOLES,508.0,314.0,283.0,167.5
3.0,b08cf6fbfdacfe16b40cd80ec9b58f75.jpg,GARBAGE,66.5,30.5,88.0,63.0
3.0,cdbc12f2e1db2b6940d5ba533f75aa4d.jpg,GARBAGE,250.5,153.5,162.0,95.0
3.0,583466cdd3ee34bfbe2bfefba3ce0636.jpg,GARBAGE,345.5,307.0,121.5,94.5
3.0,cc017c13b992ce46bdd357e0158827ca.jpg,GARBAGE,309.5,273.5,115.5,79.5
9.0,905ea0cae8cf8a72c7de96dedfde3fd1.jpg,CLUTTER_SIDEWALK,173.5,-31.0,176.5,114.0
4.0,2ffb150095883c0e5c23da517638b149.jpg,CONSTRUCTION_ROAD,533.0,216.0,248.0,57.5
2.0,1b31aa186b932911b494f7a2830c9ca1.jpg,POTHOLES,479.5,381.0,209.0,126.0
9.0,d9d52b0c7e2f3a3718b1e2f51e61eb82.jpg,CLUTTER_SIDEWALK,380.0,53.5,168.5,106.5
3.0,5750c35b59ea6e5efb3c53d3d1f1725e.jpg,GARBAGE,299.5,230.5,84.0,48.5
8.0,a6104eb633f0ef474102178c72ba3bd2.jpg,SAND_ON_ROAD,252.5,118.0,108.5,60.0
2.0,0e19c5bcd1902931b5f8154708041d02.jpg,POTHOLES,400.5,259.0,213.5,151.0
0.0,5495d5fdd3ded0f1559b0756d2dd11e7.jpg,GRAFFITI,450.5,407.0,133.5,75.5
4.0,67af8340b0c2a30c22bd82b1ad92cb3e.jpg,CONSTRUCTION_ROAD,530.5,297.5,286.0,111.0
4.0,414473abf9ba12e61b3942317c518a9a.jpg,CONSTRUCTION_ROAD,413.0,-115.5,220.5,-4.5
9.0,5011eb5fd2b65a2fae07511a06938305.jpg,CLUTTER_SIDEWALK,539.5,129.0,192.5,100.0
3.0,38b8c07c503cfc3ec2a493ef4360f520.jpg,GARBAGE,413.0,319.5,168.0,95.5
8.0,f6c36a813581be753d65682dafc16f1e.jpg,SAND_ON_ROAD,88.5,-5.0,145.5,90.5
7.0,4aa3a2ff5a4e1ff09abd0418391640a1.jpg,BAD_BILLBOARD,473.5,407.0,81.0,32.5
2.0,1abf814c4558cab17e7931f07fa01595.jpg,POTHOLES,212.0,91.5,218.0,131.0
7.0,76f935c96468edcf264246c01a555ed2.jpg,BAD_BILLBOARD,282.5,253.5,100.5,79.0
3.0,97367013391bef698d08c0b6d2e1e24d.jpg,GARBAGE,418.5,378.0,144.5,115.5
3.0,d24de33a24c744b34a9b76da1aee2a97.jpg,GARBAGE,167.5,137.0,129.0,116.0
9.0,64de014ef48cc448bda0e4c282178151.jpg,CLUTTER_SIDEWALK,195.5,-20.5,186.0,94.5
2.0,46b1adb2f97940020e39722af0d92822.jpg,POTHOLES,140.5,41.0,247.0,177.0
4.0,5b5e9056d9b65c79b39fae731ca1d56c.jpg,CONSTRUCTION_ROAD,524.5,288.5,210.5,41.5
4.0,ef54c10145836e9dc5b462bf31b8a168.jpg,CONSTRUCTION_ROAD,213.0,76.0,142.5,85.0
4.0,7c28a10f6c0bbcc2c5a188074935ff45.jpg,CONSTRUCTION_ROAD,553.5,186.5,320.0,55.5
3.0,cba07495c8ddbf50fd3051c231fbc14c.jpg,GARBAGE,426.5,402.5,151.0,124.0
2.0,5210472a6a3cab469711f0caaed7d3bd.jpg,POTHOLES,251.0,209.5,110.0,74.0
3.0,1db5ec1ac61913eec57fd0fa26a972b5.jpg,GARBAGE,382.5,310.5,143.0,104.5
3.0,2598849492a80b120cacd56222f93270.jpg,GARBAGE,413.5,373.5,174.5,154.5
7.0,42c91ab8230dd6ca846c1bcf0856f679.jpg,BAD_BILLBOARD,424.0,281.0,117.5,57.5
3.0,1222982bbd3e3a6857e437f230be9939.jpg,GARBAGE,139.0,96.0,231.0,203.5
3.0,080b2bf6f02ad0ee43e9642ee99653d6.jpg,GARBAGE,188.0,138.5,146.0,112.0
3.0,dfff6973fb3b515f0aec08ec0d23ce32.jpg,GARBAGE,229.5,185.0,238.5,200.0
3.0,bad2694205a7934ad9f47faf9422ae4a.jpg,GARBAGE,164.5,134.5,144.5,122.5
3.0,6fa6db58aad54b200b8c6a5ceb3cceee.jpg,GARBAGE,188.0,152.0,131.5,98.5
2.0,741aaf7e9deb71db21d64ad7e849880c.jpg,POTHOLES,185.5,82.5,180.5,107.5
4.0,81e33b53092e18376a2641d7b316ff8c.jpg,CONSTRUCTION_ROAD,179.5,62.0,154.5,57.5
3.0,cfbab967533a50ec5ca2a76b061135ce.jpg,GARBAGE,476.0,419.0,125.5,88.5
8.0,8037fd3e7f833e36d05b5a100fe8378b.jpg,SAND_ON_ROAD,348.5,273.0,107.5,63.0
0.0,884676c03c87df24320daa2e9aa06794.jpg,GRAFFITI,59.0,29.0,107.5,88.5
2.0,15db585f07820ebd13878c112684e796.jpg,POTHOLES,363.5,258.0,289.0,187.5
3.0,a40152b586d50ee60d6bae6c5af42abf.jpg,GARBAGE,47.0,-7.0,141.5,80.5
4.0,23893dc03f2fe95a4ba61a74b276dc07.jpg,CONSTRUCTION_ROAD,294.0,-12.5,168.0,77.0
3.0,7eb9f9f04c13752e1a51b3cc04e0c911.jpg,GARBAGE,253.0,217.0,114.0,91.5
4.0,cd29556b00461b6c7589edd612e85713.jpg,CONSTRUCTION_ROAD,214.5,148.0,116.0,78.0
2.0,c88111844eb87d8772ffae975301e4db.jpg,POTHOLES,221.5,100.0,247.5,153.5
2.0,9a319aecc1a2b12759a00b3bd616a102.jpg,POTHOLES,477.0,261.5,183.5,124.0
2.0,97a50ff5f4d8858d832917785e5e0e09.jpg,POTHOLES,260.5,180.5,229.5,177.0
4.0,d537e3dacb74445729751d92316a6e43.jpg,CONSTRUCTION_ROAD,75.0,-14.0,162.5,55.5
7.0,c7ba21df2ab8b15020d9d150b29f6ba9.jpg,BAD_BILLBOARD,414.5,341.0,73.0,51.5
3.0,a2bcc4cc99df62b5d3068fad47f3c8cd.jpg,GARBAGE,148.5,118.0,155.0,134.0
4.0,ac6629b73c2989969310cc665ea95b0d.jpg,CONSTRUCTION_ROAD,80.5,17.0,129.0,97.5
7.0,0a82e45ed11fb9ef1620a0b40cd9f6d8.jpg,BAD_BILLBOARD,325.0,293.0,91.0,63.0
3.0,ceadf85b3a8ab0252e6187cfe66cbb6f.jpg,GARBAGE,88.5,57.5,192.0,167.0
3.0,96ca57252a1592f04ff415f89947bc90.jpg,GARBAGE,93.5,67.5,124.0,99.5
7.0,a950dede512516e455813e6a975b3f17.jpg,BAD_BILLBOARD,460.5,361.0,115.0,50.5
9.0,5ac4c83d2d9e6b65d5360d0fb105215c.jpg,CLUTTER_SIDEWALK,181.0,57.5,172.0,130.0
0.0,5f95d85c8bd8895cf87379e98d45d6c2.jpg,GRAFFITI,328.5,227.5,99.5,61.0
3.0,a1625a8210bb2e74aa7e6315017b96d1.jpg,GARBAGE,185.5,148.5,186.0,159.0
0.0,11707978d54f957df082dcc45af92dde.jpg,GRAFFITI,316.5,206.0,141.0,116.5
4.0,d53d33dd0099f8352cb117276c105e0b.jpg,CONSTRUCTION_ROAD,473.0,388.5,160.5,90.5
2.0,fcd66b82fdab8e04f4650f531d656799.jpg,POTHOLES,216.5,108.0,172.0,104.0
9.0,e21ca6fd84d4757df5547e788b102687.jpg,CLUTTER_SIDEWALK,416.0,135.5,230.0,151.0
3.0,f8b9d3603aadfaac0ee57da02af92b8f.jpg,GARBAGE,97.5,70.0,118.0,99.0
3.0,b4a2fbe0cdb18a8a096561e1bc900c41.jpg,GARBAGE,236.0,151.5,148.0,112.0
3.0,4df9e45f7580bbad2b6fe4a458d539f5.jpg,GARBAGE,368.0,292.0,199.5,154.5
3.0,5cffe3d7be438869b1da967998e56efe.jpg,GARBAGE,403.0,365.5,147.0,112.0
5.0,db16b3a4f5c6623020d1c7de3cc3eeea.jpg,BROKEN_SIGNAGE,45.0,-14.0,196.5,77.5
2.0,f18245af2b1a0a70d055147dc98bcda8.jpg,POTHOLES,414.5,315.5,225.0,150.5
8.0,2e315255b8bc3eeb3f80edda5fec4c41.jpg,SAND_ON_ROAD,194.0,134.0,152.5,112.0
9.0,7e1ab25ae1ebc7a77cb139b02b471250.jpg,CLUTTER_SIDEWALK,253.0,-22.0,178.0,77.5
3.0,4b61b129dc5fd738bc970b10b5d937a0.jpg,GARBAGE,319.0,262.0,115.0,90.0
0.0,a430ae0c3c358585789c5fadf8112992.jpg,GRAFFITI,430.5,383.5,108.5,78.5
3.0,e5b45c2ee5b809ad10d73783e423323f.jpg,GARBAGE,109.5,81.0,148.0,132.0
5.0,70c91ac4ff2787db144a535bb650577e.jpg,BROKEN_SIGNAGE,403.0,337.5,113.5,80.5
2.0,4a80b1ca5e0a4838ae2c56d9e2447377.jpg,POTHOLES,292.0,210.5,162.5,116.0
8.0,417b72d21e3bd2014341d217267b4f68.jpg,SAND_ON_ROAD,357.5,318.5,88.5,59.0
4.0,3fa4c308c89a76dddc10297ebe0bf600.jpg,CONSTRUCTION_ROAD,341.0,271.5,129.5,85.5
9.0,5ade5042c2c0b91c5035962a56d621ac.jpg,CLUTTER_SIDEWALK,176.5,-41.0,167.0,96.0
7.0,defc32051b5d73aa3e7f6f386862a622.jpg,BAD_BILLBOARD,133.0,98.5,101.0,71.5
7.0,372f23af75142e0d26e3cbc8101a2e54.jpg,BAD_BILLBOARD,350.0,220.5,60.5,22.5
7.0,1400f61c66347f21d09762bd122fc706.jpg,BAD_BILLBOARD,364.0,282.0,98.0,67.0
2.0,8b52c12ca258cc13816fc1b405175fc3.jpg,POTHOLES,289.0,172.5,168.5,126.5
3.0,1ae8bf7805901d0c53ea16d1e6007560.jpg,GARBAGE,71.0,10.0,214.5,174.5
9.0,7eda248161ff38470b995223ed1bb228.jpg,CLUTTER_SIDEWALK,540.0,70.0,292.5,163.0
0.0,82402b3a35ad0d8f95edd7652cff7c95.jpg,GRAFFITI,420.0,343.0,153.5,88.5
3.0,0c4619417da97d1bc78cf5d5c4f095db.jpg,GARBAGE,200.5,154.0,183.0,134.5
3.0,9f4a54bedc5f3cecced63b126d7f479b.jpg,GARBAGE,70.5,52.5,99.5,77.0
0.0,6bf615e4f77cf1594cdb8c31063c5983.jpg,GRAFFITI,381.5,319.0,118.0,80.0
2.0,46d80b27ae874ea2c1728e74916bdb91.jpg,POTHOLES,257.5,179.0,123.5,65.5
2.0,655bf14481a93177c19426b5964d6332.jpg,POTHOLES,267.5,221.0,169.5,111.0
9.0,552c498d80da5afc8e46ee433cf5362d.jpg,CLUTTER_SIDEWALK,353.5,89.5,157.0,87.5
3.0,b8f4ef1c081ee4518caea733122cdc41.jpg,GARBAGE,98.0,45.5,166.0,139.5
3.0,cf7d1eda871dfea7af64fb36e5f7dd62.jpg,GARBAGE,70.5,18.0,175.0,149.5
3.0,b5434c4bbd08d4f28fecc5247388aeea.jpg,GARBAGE,102.0,79.5,93.5,77.0
9.0,59865dfd5319d62cf4bb8b767caaef3c.jpg,CLUTTER_SIDEWALK,166.0,6.0,156.0,103.5
3.0,57dfe4da6e378f3101e0b42334aa7ecd.jpg,GARBAGE,454.0,402.0,166.0,112.0
3.0,d6e07f79fa3aeb3abdd3df79959a783a.jpg,GARBAGE,360.0,288.0,126.5,81.0
4.0,5d157d1943e75b2442518a7e81b17ede.jpg,CONSTRUCTION_ROAD,481.5,144.5,291.0,129.0
8.0,85dea4bd645d23f2fcdca6c1a9ba4cec.jpg,SAND_ON_ROAD,385.0,306.5,128.0,93.0
9.0,bf7973bac34973d764cabbff9a49f3af.jpg,CLUTTER_SIDEWALK,153.0,-24.0,201.5,135.0
3.0,7c12a1c11e1ba7660fc6b80e3b26bef7.jpg,GARBAGE,401.5,260.5,187.0,123.0
4.0,712f39c3043064d4fd1c7140fd646eb5.jpg,CONSTRUCTION_ROAD,328.5,104.0,211.0,93.0
10.0,fc5006e83776b42f44f3ebf31612487e.jpg,UNKEPT_FACADE,248.0,104.5,190.0,142.5
4.0,2b48fa521216037aaf650cb421e21f6d.jpg,CONSTRUCTION_ROAD,363.0,318.5,147.5,122.0
9.0,182602bfa0d320b88dee6a5d1338b25a.jpg,CLUTTER_SIDEWALK,333.5,154.5,131.5,83.0
7.0,c78cf9cd55c063aeb859061392c63b2b.jpg,BAD_BILLBOARD,414.5,338.0,101.5,60.0
3.0,14005c60dd96fd921ec517cfe59d9ae0.jpg,GARBAGE,165.5,118.5,218.5,174.5
2.0,0ce004ab49dd1590d3b7b3248cb4b042.jpg,POTHOLES,469.5,310.0,255.0,154.5
8.0,687064c8c1d53766ae410ff724d2cb5c.jpg,SAND_ON_ROAD,416.0,-30.5,302.5,86.0
9.0,dfff6973fb3b515f0aec08ec0d23ce32.jpg,CLUTTER_SIDEWALK,258.0,-67.0,254.0,92.0
3.0,6f9e12ce843582af445076d2b830cdde.jpg,GARBAGE,117.5,64.0,199.5,170.0
8.0,471dc72d27696d978344841966998f23.jpg,SAND_ON_ROAD,340.5,240.5,115.5,84.0
7.0,4e025fa850d29c898f92a6802fb2e04c.jpg,BAD_BILLBOARD,511.0,346.5,68.5,-5.0
3.0,026c5fd6fe0e64343e8ff1d6add9f88e.jpg,GARBAGE,48.5,0.0,132.0,103.0
4.0,8b95e362aa8c3aa6e4bf0a884df387c9.jpg,CONSTRUCTION_ROAD,104.0,-25.5,160.0,62.5
3.0,62358ceeba79b779de34503ee1a57285.jpg,GARBAGE,168.5,127.0,119.5,92.5
3.0,bb5eee07a64e02f129287c8466cad0a7.jpg,GARBAGE,295.5,210.5,188.5,121.0
7.0,631d3df78711c5382666bccd2ccbf557.jpg,BAD_BILLBOARD,337.5,290.5,111.5,83.0
2.0,454bd1b53d070f99d1bd5699dde80201.jpg,POTHOLES,342.0,198.0,213.0,126.5
4.0,4bd5dc7933f929bc539cd2085f2a54b2.jpg,CONSTRUCTION_ROAD,121.5,-36.0,202.5,11.0
3.0,c2db31c000a92f814da0531286fb4c6d.jpg,GARBAGE,293.5,258.5,126.0,103.5
3.0,5d74a9233e9f18873db830d67b8fccb6.jpg,GARBAGE,220.0,146.5,164.5,122.5
2.0,3518d589fbf05f96e35a59630f5eb594.jpg,POTHOLES,280.0,216.0,184.0,150.5
3.0,df47a2df1383777a4c944f37ce567670.jpg,GARBAGE,461.0,404.5,108.5,78.0
3.0,61b54864bd3fa79ae9d662c71677b301.jpg,GARBAGE,443.5,388.0,141.0,92.5
4.0,d8db6c82b160d1f69e52db236005f6e0.jpg,CONSTRUCTION_ROAD,194.0,108.5,127.0,83.5
8.0,fab81b1c0c1742b97211e8aa7216a8e8.jpg,SAND_ON_ROAD,372.0,211.5,163.0,47.0
7.0,c945edfc2ecf53764efc91c5b136d126.jpg,BAD_BILLBOARD,189.5,117.0,119.5,67.0
2.0,d5eb4761b085121e3ed62691fbdaa510.jpg,POTHOLES,332.0,250.5,173.0,144.0
9.0,a8a8cece1fc45454fc2dda6b47fbe78c.jpg,CLUTTER_SIDEWALK,277.0,-15.5,152.0,81.5
9.0,e4931eef666c90e5808fe8c3ed540d94.jpg,CLUTTER_SIDEWALK,467.5,172.5,190.0,94.0
9.0,a63f1f26c2ea8f93a6835faffdd5fa6c.jpg,CLUTTER_SIDEWALK,150.5,-38.5,216.0,130.0
9.0,918aa85a25985ad0a1e32ba98f83d33a.jpg,CLUTTER_SIDEWALK,416.0,123.5,158.0,101.5
9.0,3b2a197b4a9220ec59228160e56abd14.jpg,CLUTTER_SIDEWALK,459.0,231.5,149.0,103.5
9.0,d991ffa281ac2923dd69f0d9b6bdc7df.jpg,CLUTTER_SIDEWALK,507.5,171.5,276.5,83.5
3.0,9d7736f42a8f6927aaf19ccacded20f9.jpg,GARBAGE,220.0,169.0,164.0,133.0
9.0,9a563811997336566c55f873e102fe1e.jpg,CLUTTER_SIDEWALK,379.5,158.5,194.5,88.5
3.0,7ec49e7281eeb43236646c4aa8c6a30d.jpg,GARBAGE,322.0,273.5,181.5,149.0
3.0,354125984a34a29844c953fac86f2550.jpg,GARBAGE,121.0,56.0,163.5,113.5
2.0,fbfd3a517cb848cff9d4e195a8d84654.jpg,POTHOLES,459.0,332.5,210.5,144.0
3.0,1da40b6b9106076a6281dc29d446c5c4.jpg,GARBAGE,216.0,139.0,161.0,116.5
2.0,f65472904e8b047b1850bcc2c25fb75f.jpg,POTHOLES,432.5,342.5,179.0,126.5
9.0,3c39138e3d77db03133803143713fd1e.jpg,CLUTTER_SIDEWALK,156.5,22.0,135.0,94.0
3.0,78b5b0d4e3d9e29e75d947f7f891f665.jpg,GARBAGE,131.5,37.5,181.5,116.0
4.0,c6447aed31611c3307c8c08ac0467e23.jpg,CONSTRUCTION_ROAD,61.0,-5.0,132.0,77.5
2.0,52e830f16eb702127491074fb7e84ed4.jpg,POTHOLES,137.5,-11.5,175.5,109.0
8.0,d4a7b3a704a767938d6133cd45f15728.jpg,SAND_ON_ROAD,420.5,334.5,135.5,80.5
8.0,417b72d21e3bd2014341d217267b4f68.jpg,SAND_ON_ROAD,383.5,335.0,79.5,48.5
0.0,4076696a3969ba9e441be2091e907b68.jpg,GRAFFITI,106.5,83.0,129.5,111.5
2.0,f1fb1dbe20fc698c2e49c9cda74604c9.jpg,POTHOLES,275.5,238.0,126.5,98.5
9.0,a97f5a0207928252f0a229e0aa7c7c1e.jpg,CLUTTER_SIDEWALK,532.5,133.5,277.5,76.5
3.0,19347453a5012e6674d40a65daa2ae7b.jpg,GARBAGE,368.0,295.5,155.0,115.5
2.0,6cf9c3faa8b5bb6a1c4dab99f665c0ce.jpg,POTHOLES,253.5,208.0,146.5,109.5
3.0,335ad1a0d2a448bb97c21919c7250013.jpg,GARBAGE,394.0,360.5,144.5,116.0
0.0,b8dde01eda40cbc27b11843485d4bfb9.jpg,GRAFFITI,277.0,212.5,100.0,54.0
9.0,93e58e485db6d1c77dc0ac0018ebdac2.jpg,CLUTTER_SIDEWALK,147.0,74.5,126.5,107.0
3.0,9a580d02919e9ad41c8e0400ecc90c94.jpg,GARBAGE,143.0,95.5,127.0,71.5
2.0,7082a3280d8cec70519358e925a96b89.jpg,POTHOLES,161.0,-15.0,268.0,167.0
2.0,f83586a01049c065de6c2b6f15f2e7b7.jpg,POTHOLES,237.5,157.0,195.5,126.5
3.0,85dea4bd645d23f2fcdca6c1a9ba4cec.jpg,GARBAGE,127.0,63.5,154.0,115.0
9.0,6d75b772e8a8857fc8b1151c3cbe2f99.jpg,CLUTTER_SIDEWALK,232.5,0.0,199.0,156.0
3.0,ee704a198f5de03312a01f493bc98e17.jpg,GARBAGE,244.5,224.0,124.5,106.5
4.0,8a6a859bfe25732a0d366b181877841e.jpg,CONSTRUCTION_ROAD,73.0,-14.0,135.5,95.0
4.0,ed7744651dea5e3822b47029d3498ddf.jpg,CONSTRUCTION_ROAD,274.5,-66.0,343.5,23.0
8.0,70c36595ece8e9427744ab32030185c9.jpg,SAND_ON_ROAD,224.5,165.0,125.0,85.5
3.0,2b781a6d84002876073366f5cdbfe442.jpg,GARBAGE,70.0,20.0,133.0,94.5
3.0,b2a76c58dc785070e2bb6a1149718d7c.jpg,GARBAGE,155.0,117.5,146.0,107.0
3.0,312c995f59aa2e2560e6bfa6ab7e10e5.jpg,GARBAGE,449.5,408.5,157.5,134.5
3.0,ac7790ee6a56436c61505eafa9c4df7d.jpg,GARBAGE,145.5,121.5,124.0,110.5
7.0,9eb7908feca2318b984afd2d78c0b8d0.jpg,BAD_BILLBOARD,304.5,202.0,76.0,19.0
0.0,81e8770657a8df09333a8d9b23ac5396.jpg,GRAFFITI,445.5,387.0,125.5,77.0
9.0,e8710bb26aec9789d47c7d3ef9cfa660.jpg,CLUTTER_SIDEWALK,321.5,167.5,170.0,94.0
3.0,e851ee1acaa4194ded02fdaef2683c7f.jpg,GARBAGE,326.0,279.0,191.0,167.5
3.0,52171aa325e9d95c69403a5e3e1a7cf6.jpg,GARBAGE,452.0,414.0,193.5,166.5
4.0,0a1ea4614a9df912eeb8d1b40bffee74.jpg,CONSTRUCTION_ROAD,499.5,343.0,173.0,54.5
3.0,40d22023af67129c0a84a257ca8b72cf.jpg,GARBAGE,347.5,304.5,177.0,141.5
4.0,e6a70b8fee73fc62ed11500ec04ca260.jpg,CONSTRUCTION_ROAD,169.0,7.5,128.0,78.5
4.0,aad6a49fefd62b7dea3a340201dae89c.jpg,CONSTRUCTION_ROAD,263.0,52.0,160.5,49.0
9.0,43b3adc39582bce233a7d91697691663.jpg,CLUTTER_SIDEWALK,167.5,-36.0,216.5,150.0
9.0,e54b8eaaa0794cb6c78904ec8e4d1fba.jpg,CLUTTER_SIDEWALK,438.0,172.5,200.0,134.5
3.0,68dee6cb43cbc7680c69a309992f947a.jpg,GARBAGE,230.5,183.0,155.0,124.5
0.0,cd2bf1afb4c574a31c9e2406765225e1.jpg,GRAFFITI,394.0,306.0,89.0,43.5
4.0,e2b06fe3c68ba09be88a5ccbbe82e9d2.jpg,CONSTRUCTION_ROAD,407.0,278.0,148.0,77.5
9.0,d9c934f0d7aef19afced98063deac6f1.jpg,CLUTTER_SIDEWALK,202.0,175.0,102.5,81.0
2.0,48a42e801e9aa04cb5295012d01f0823.jpg,POTHOLES,149.5,14.0,260.0,146.5
3.0,425d9c33074ed2eee251bf1abe0c5135.jpg,GARBAGE,486.0,400.0,211.5,157.5
4.0,08375747bbf8a35b2fa9d644ffd472c0.jpg,CONSTRUCTION_ROAD,303.0,-62.5,295.5,52.0
3.0,2baf5acfbb1b6fefc2f4a78d9a962b5f.jpg,GARBAGE,205.5,153.5,147.0,119.0
2.0,9e5389028ef0e8889245b2879182dc49.jpg,POTHOLES,267.0,214.5,192.0,128.0
9.0,83c39dfd928b784ced2baaf188827ca8.jpg,CLUTTER_SIDEWALK,169.5,58.0,129.5,77.5
3.0,ea5e9ffb19539fdd8bb7148753a85579.jpg,GARBAGE,136.5,76.0,104.5,76.0
3.0,f6528e85d6e5daa48fbe83f4ece30402.jpg,GARBAGE,330.5,279.0,147.5,112.0
2.0,0adda1adc06e0b8d857a62e80649b902.jpg,POTHOLES,237.5,177.5,123.5,88.0
3.0,544f31bc0e3d5230a37d6636dcca3de9.jpg,GARBAGE,234.0,205.5,145.0,121.0
3.0,fe4dac6d2981f98fc0da2ca75666cb9f.jpg,GARBAGE,217.0,196.0,168.5,153.5
3.0,44cf7d797eaff0f8f703167444480bc9.jpg,GARBAGE,231.5,187.5,125.0,89.5
7.0,39fa30684969313a3b9863160fc33fcb.jpg,BAD_BILLBOARD,85.0,-18.0,113.0,70.5
3.0,c6d704d402bc49040f2b7427baa7f07e.jpg,GARBAGE,199.0,100.5,222.5,163.5
3.0,a40152b586d50ee60d6bae6c5af42abf.jpg,GARBAGE,87.5,10.5,155.0,100.5
9.0,e020830129379cb65f6fff70f00e3295.jpg,CLUTTER_SIDEWALK,186.5,-17.0,158.5,95.5
7.0,c94b2ad0302562a41d0a0921a3040ef9.jpg,BAD_BILLBOARD,444.0,394.0,98.5,63.0
3.0,9b70bbecd4bc08a51a6a01046de4e2cd.jpg,GARBAGE,57.0,21.0,198.0,171.5
3.0,2b95b978cd813b8d44812b7f8b75e9bf.jpg,GARBAGE,136.5,102.5,147.0,118.5
9.0,5bf24a0b3ac9d2f98621cdf973890cf2.jpg,CLUTTER_SIDEWALK,447.5,133.5,188.0,99.5
3.0,7d192fd937e9b28fb9b1c6cf32852b6c.jpg,GARBAGE,476.5,426.5,127.5,91.5
2.0,267b06e2e43ac1719f4c02b115773a7c.jpg,POTHOLES,319.0,251.0,131.0,96.5
4.0,4bc87a882591ae0a9baef68040b057bb.jpg,CONSTRUCTION_ROAD,189.0,110.0,124.0,74.5
3.0,1cf11545609cfaf68f21e3d3e3b7434b.jpg,GARBAGE,388.5,368.5,132.0,113.5
3.0,551c5621f71773cab4ac3866fdc35670.jpg,GARBAGE,346.5,305.5,142.5,107.5
9.0,1d2dc8c5c92cfa2ca29414b5ed587831.jpg,CLUTTER_SIDEWALK,148.5,-28.0,224.5,121.5
3.0,544cb7b61a89ed60af4d3dfd34254a3c.jpg,GARBAGE,73.0,0.0,254.0,222.0
3.0,ccb142b9585e7404e2a41a1c66f17ab2.jpg,GARBAGE,304.5,262.0,161.5,124.5
2.0,cc6803c02f65d3c6e21abe5734604842.jpg,POTHOLES,139.0,-2.0,280.5,189.5
2.0,cdc224ba3311d1dd751c7bbbdf23e18d.jpg,POTHOLES,207.0,156.5,158.5,122.0
3.0,3589ca52707a14394540cb85fb03cae8.jpg,GARBAGE,129.5,55.5,150.0,116.0
7.0,9ea1d2416f4f9a5747afd481959b3c13.jpg,BAD_BILLBOARD,336.0,313.0,103.5,78.5
3.0,ee3bdc110e20bc03cede1829f8a9b893.jpg,GARBAGE,291.0,242.0,150.0,105.0
7.0,4ef6f52a2a2a2ca404f1705422cab526.jpg,BAD_BILLBOARD,488.5,376.5,102.0,79.0
2.0,4cc951011075971b8a91db8f51aa53c2.jpg,POTHOLES,249.5,189.0,244.5,153.0
7.0,e677abb692679d6dae36c8b9e6025094.jpg,BAD_BILLBOARD,345.5,311.0,97.0,69.5
3.0,55591e05e2e2a0aaf798b9614790bc1f.jpg,GARBAGE,137.0,99.5,125.5,103.0
3.0,e3f24cd8f5eed952a77c3fb88b7600bd.jpg,GARBAGE,393.0,357.0,140.0,106.5
3.0,42a92213d2761499ca7230a3b19cf4de.jpg,GARBAGE,193.0,32.0,109.0,20.0
3.0,0eaef6e657f341bb0167cc893dfe8fc6.jpg,GARBAGE,216.0,142.5,123.0,85.0
0.0,7c397e06a82277db2fc503bdfe5e5814.jpg,GRAFFITI,322.5,294.0,114.5,83.5
2.0,18f9850ad47871009ca66cb2b5a3cd6e.jpg,POTHOLES,386.5,184.5,251.5,132.5
3.0,8aefda26103838f2b5b220b5c6975872.jpg,GARBAGE,399.5,363.0,115.0,84.5
3.0,be13705f0484199c1e4ff2ac21e11926.jpg,GARBAGE,228.0,206.0,107.0,90.0
3.0,f0f10e6d45220fcd34bd2e8ae278c40d.jpg,GARBAGE,347.0,310.5,98.0,75.0
3.0,fd687e0eb1b4ff7d169499417dbc5e87.jpg,GARBAGE,99.5,14.0,172.0,112.0
3.0,31038b454f4042d84aa4cf90f44ea3c3.jpg,GARBAGE,268.5,232.0,121.5,93.0
3.0,23b7e8e264a600849c1a43f4fb8077e5.jpg,GARBAGE,340.0,297.5,139.0,107.0
3.0,2662b7d93d8ffe7a7accc38542f84be0.jpg,GARBAGE,422.0,360.0,150.5,114.5
3.0,8f787b43864550be752d522b394f2dc6.jpg,GARBAGE,31.5,0.0,133.5,114.0
